#F spectrum.dat

#S 1 Wiggler spectrum
#N 3
#L PhotonEnergy[eV]  Flux[phot/s/0.1%bw]  PowerDensity[W/eV]
 7.186618661866e+04   1.082886388263e+13   1.734975268552e-03  
 7.188068806881e+04   1.082002590411e+13   1.733559268283e-03  
 7.189518951895e+04   1.081119542100e+13   1.732144468914e-03  
 7.190969096910e+04   1.080237242673e+13   1.730730869387e-03  
 7.192419241924e+04   1.079355691470e+13   1.729318468649e-03  
 7.193869386939e+04   1.078474887834e+13   1.727907265644e-03  
 7.195319531953e+04   1.077594848816e+13   1.726497287692e-03  
 7.196769676968e+04   1.076715538365e+13   1.725088477033e-03  
 7.198219821982e+04   1.075836991237e+13   1.723680889352e-03  
 7.199669966997e+04   1.074959171346e+13   1.722274466835e-03  
 7.201120112011e+04   1.074082095741e+13   1.720869236795e-03  
 7.202570257026e+04   1.073205763768e+13   1.719465198184e-03  
 7.204020402040e+04   1.072330174773e+13   1.718062349955e-03  
 7.205470547055e+04   1.071455328103e+13   1.716660691061e-03  
 7.206920692069e+04   1.070581240844e+13   1.715260248879e-03  
 7.208370837084e+04   1.069707876888e+13   1.713860965556e-03  
 7.209820982098e+04   1.068835253302e+13   1.712462868436e-03  
 7.211271127113e+04   1.067963369433e+13   1.711065956474e-03  
 7.212721272127e+04   1.067092224632e+13   1.709670228629e-03  
 7.214171417142e+04   1.066221818249e+13   1.708275683860e-03  
 7.215621562156e+04   1.065352149635e+13   1.706882321127e-03  
 7.217071707171e+04   1.064483218142e+13   1.705490139392e-03  
 7.218521852185e+04   1.063615023121e+13   1.704099137616e-03  
 7.219971997200e+04   1.062747563926e+13   1.702709314763e-03  
 7.221422142214e+04   1.061880839909e+13   1.701320669795e-03  
 7.222872287229e+04   1.061014850426e+13   1.699933201679e-03  
 7.224322432243e+04   1.060149594829e+13   1.698546909379e-03  
 7.225772577258e+04   1.059285072474e+13   1.697161791863e-03  
 7.227222722272e+04   1.058421282717e+13   1.695777848098e-03  
 7.228672867287e+04   1.057558224915e+13   1.694395077053e-03  
 7.230123012301e+04   1.056695898423e+13   1.693013477697e-03  
 7.231573157316e+04   1.055834302599e+13   1.691633049000e-03  
 7.233023302330e+04   1.054973436802e+13   1.690253789934e-03  
 7.234473447345e+04   1.054113300389e+13   1.688875699472e-03  
 7.235923592359e+04   1.053253892720e+13   1.687498776586e-03  
 7.237373737374e+04   1.052395213155e+13   1.686123020251e-03  
 7.238823882388e+04   1.051537261054e+13   1.684748429442e-03  
 7.240274027403e+04   1.050680035778e+13   1.683375003134e-03  
 7.241724172417e+04   1.049823536688e+13   1.682002740305e-03  
 7.243174317432e+04   1.048967763147e+13   1.680631639933e-03  
 7.244624462446e+04   1.048112714517e+13   1.679261700997e-03  
 7.246074607461e+04   1.047258390160e+13   1.677892922475e-03  
 7.247524752475e+04   1.046404789442e+13   1.676525303350e-03  
 7.248974897490e+04   1.045551911726e+13   1.675158842602e-03  
 7.250425042504e+04   1.044699756378e+13   1.673793539214e-03  
 7.251875187519e+04   1.043848322762e+13   1.672429392169e-03  
 7.253325332533e+04   1.042997610245e+13   1.671066400452e-03  
 7.254775477548e+04   1.042147618193e+13   1.669704563048e-03  
 7.256225622562e+04   1.041298345974e+13   1.668343878943e-03  
 7.257675767577e+04   1.040449792956e+13   1.666984347124e-03  
 7.259125912591e+04   1.039601958506e+13   1.665625966580e-03  
 7.260576057606e+04   1.038754841995e+13   1.664268736299e-03  
 7.262026202620e+04   1.037908442791e+13   1.662912655271e-03  
 7.263476347635e+04   1.037062760264e+13   1.661557722487e-03  
 7.264926492649e+04   1.036217793786e+13   1.660203936938e-03  
 7.266376637664e+04   1.035373542726e+13   1.658851297618e-03  
 7.267826782678e+04   1.034530006458e+13   1.657499803519e-03  
 7.269276927693e+04   1.033687184354e+13   1.656149453637e-03  
 7.270727072707e+04   1.032845075786e+13   1.654800246965e-03  
 7.272177217722e+04   1.032003680127e+13   1.653452182502e-03  
 7.273627362736e+04   1.031162996753e+13   1.652105259244e-03  
 7.275077507751e+04   1.030323025038e+13   1.650759476188e-03  
 7.276527652765e+04   1.029483764356e+13   1.649414832334e-03  
 7.277977797780e+04   1.028645214084e+13   1.648071326682e-03  
 7.279427942794e+04   1.027807373598e+13   1.646728958232e-03  
 7.280878087809e+04   1.026970242275e+13   1.645387725987e-03  
 7.282328232823e+04   1.026133819493e+13   1.644047628948e-03  
 7.283778377838e+04   1.025298104628e+13   1.642708666120e-03  
 7.285228522852e+04   1.024463097061e+13   1.641370836507e-03  
 7.286678667867e+04   1.023628796170e+13   1.640034139114e-03  
 7.288128812881e+04   1.022795201335e+13   1.638698572947e-03  
 7.289578957896e+04   1.021962311936e+13   1.637364137013e-03  
 7.291029102910e+04   1.021130127354e+13   1.636030830320e-03  
 7.292479247925e+04   1.020298646970e+13   1.634698651878e-03  
 7.293929392939e+04   1.019467870167e+13   1.633367600696e-03  
 7.295379537954e+04   1.018637796327e+13   1.632037675784e-03  
 7.296829682968e+04   1.017808424833e+13   1.630708876155e-03  
 7.298279827983e+04   1.016979755068e+13   1.629381200821e-03  
 7.299729972997e+04   1.016151786417e+13   1.628054648794e-03  
 7.301180118012e+04   1.015324518265e+13   1.626729219091e-03  
 7.302630263026e+04   1.014497949996e+13   1.625404910725e-03  
 7.304080408041e+04   1.013672080997e+13   1.624081722712e-03  
 7.305530553055e+04   1.012846910655e+13   1.622759654070e-03  
 7.306980698070e+04   1.012022438356e+13   1.621438703817e-03  
 7.308430843084e+04   1.011198663487e+13   1.620118870971e-03  
 7.309880988099e+04   1.010375585438e+13   1.618800154552e-03  
 7.311331133113e+04   1.009553203595e+13   1.617482553580e-03  
 7.312781278128e+04   1.008731517350e+13   1.616166067077e-03  
 7.314231423142e+04   1.007910526090e+13   1.614850694065e-03  
 7.315681568157e+04   1.007090229208e+13   1.613536433567e-03  
 7.317131713171e+04   1.006270626093e+13   1.612223284607e-03  
 7.318581858186e+04   1.005451716137e+13   1.610911246210e-03  
 7.320032003200e+04   1.004633498732e+13   1.609600317402e-03  
 7.321482148215e+04   1.003815973271e+13   1.608290497210e-03  
 7.322932293229e+04   1.002999139146e+13   1.606981784662e-03  
 7.324382438244e+04   1.002182995751e+13   1.605674178784e-03  
 7.325832583258e+04   1.001367542481e+13   1.604367678608e-03  
 7.327282728273e+04   1.000552778729e+13   1.603062283164e-03  
 7.328732873287e+04   9.997387038918e+12   1.601757991481e-03  
 7.330183018302e+04   9.989253173647e+12   1.600454802593e-03  
 7.331633163316e+04   9.981126185439e+12   1.599152715532e-03  
 7.333083308331e+04   9.973006068263e+12   1.597851729331e-03  
 7.334533453345e+04   9.964892816098e+12   1.596551843027e-03  
 7.335983598360e+04   9.956786422917e+12   1.595253055653e-03  
 7.337433743374e+04   9.948686882712e+12   1.593955366246e-03  
 7.338883888389e+04   9.940594189469e+12   1.592658773844e-03  
 7.340334033403e+04   9.932508337186e+12   1.591363277485e-03  
 7.341784178418e+04   9.924429319863e+12   1.590068876207e-03  
 7.343234323432e+04   9.916357131511e+12   1.588775569051e-03  
 7.344684468447e+04   9.908291766137e+12   1.587483355056e-03  
 7.346134613461e+04   9.900233217764e+12   1.586192233265e-03  
 7.347584758476e+04   9.892181480412e+12   1.584902202720e-03  
 7.349034903490e+04   9.884136548112e+12   1.583613262465e-03  
 7.350485048505e+04   9.876098414897e+12   1.582325411543e-03  
 7.351935193519e+04   9.868067074808e+12   1.581038649000e-03  
 7.353385338534e+04   9.860042521886e+12   1.579752973881e-03  
 7.354835483548e+04   9.852024750186e+12   1.578468385234e-03  
 7.356285628563e+04   9.844013753761e+12   1.577184882105e-03  
 7.357735773577e+04   9.836009526673e+12   1.575902463544e-03  
 7.359185918592e+04   9.828012062987e+12   1.574621128599e-03  
 7.360636063606e+04   9.820021356778e+12   1.573340876321e-03  
 7.362086208621e+04   9.812037402120e+12   1.572061705761e-03  
 7.363536353635e+04   9.804060193096e+12   1.570783615971e-03  
 7.364986498650e+04   9.796089723796e+12   1.569506606003e-03  
 7.366436643664e+04   9.788125988310e+12   1.568230674912e-03  
 7.367886788679e+04   9.780168980741e+12   1.566955821751e-03  
 7.369336933693e+04   9.772218695190e+12   1.565682045577e-03  
 7.370787078708e+04   9.764275125766e+12   1.564409345445e-03  
 7.372237223722e+04   9.756338266586e+12   1.563137720412e-03  
 7.373687368737e+04   9.748408111766e+12   1.561867169537e-03  
 7.375137513751e+04   9.740484655434e+12   1.560597691877e-03  
 7.376587658766e+04   9.732567891721e+12   1.559329286493e-03  
 7.378037803780e+04   9.724657814762e+12   1.558061952446e-03  
 7.379487948795e+04   9.716754418698e+12   1.556795688795e-03  
 7.380938093809e+04   9.708857697675e+12   1.555530494605e-03  
 7.382388238824e+04   9.700967645846e+12   1.554266368936e-03  
 7.383838383838e+04   9.693084257368e+12   1.553003310855e-03  
 7.385288528853e+04   9.685207526401e+12   1.551741319424e-03  
 7.386738673867e+04   9.677337447116e+12   1.550480393710e-03  
 7.388188818882e+04   9.669474013685e+12   1.549220532780e-03  
 7.389638963896e+04   9.661617220283e+12   1.547961735699e-03  
 7.391089108911e+04   9.653767061097e+12   1.546704001537e-03  
 7.392539253925e+04   9.645923530316e+12   1.545447329362e-03  
 7.393989398940e+04   9.638086622131e+12   1.544191718245e-03  
 7.395439543954e+04   9.630256330743e+12   1.542937167255e-03  
 7.396889688969e+04   9.622432650356e+12   1.541683675464e-03  
 7.398339833983e+04   9.614615575179e+12   1.540431241944e-03  
 7.399789978998e+04   9.606805099431e+12   1.539179865770e-03  
 7.401240124012e+04   9.599001217326e+12   1.537929546014e-03  
 7.402690269027e+04   9.591203923093e+12   1.536680281751e-03  
 7.404140414041e+04   9.583413210964e+12   1.535432072057e-03  
 7.405590559056e+04   9.575629075171e+12   1.534184916009e-03  
 7.407040704070e+04   9.567851509957e+12   1.532938812683e-03  
 7.408490849085e+04   9.560080509568e+12   1.531693761159e-03  
 7.409940994099e+04   9.552316068256e+12   1.530449760514e-03  
 7.411391139114e+04   9.544558180277e+12   1.529206809829e-03  
 7.412841284128e+04   9.536806839893e+12   1.527964908185e-03  
 7.414291429143e+04   9.529062041370e+12   1.526724054662e-03  
 7.415741574157e+04   9.521323778981e+12   1.525484248343e-03  
 7.417191719172e+04   9.513592047006e+12   1.524245488312e-03  
 7.418641864186e+04   9.505866839723e+12   1.523007773652e-03  
 7.420092009201e+04   9.498148151423e+12   1.521771103448e-03  
 7.421542154215e+04   9.490435976397e+12   1.520535476786e-03  
 7.422992299230e+04   9.482730308944e+12   1.519300892751e-03  
 7.424442444244e+04   9.475031143367e+12   1.518067350432e-03  
 7.425892589259e+04   9.467338473974e+12   1.516834848917e-03  
 7.427342734273e+04   9.459652295079e+12   1.515603387294e-03  
 7.428792879288e+04   9.451972601001e+12   1.514372964653e-03  
 7.430243024302e+04   9.444299386064e+12   1.513143580085e-03  
 7.431693169317e+04   9.436632644595e+12   1.511915232681e-03  
 7.433143314331e+04   9.428972370928e+12   1.510687921533e-03  
 7.434593459346e+04   9.421318559405e+12   1.509461645735e-03  
 7.436043604360e+04   9.413671204368e+12   1.508236404380e-03  
 7.437493749375e+04   9.406030300167e+12   1.507012196562e-03  
 7.438943894389e+04   9.398395841155e+12   1.505789021378e-03  
 7.440394039404e+04   9.390767821695e+12   1.504566877924e-03  
 7.441844184418e+04   9.383146236149e+12   1.503345765296e-03  
 7.443294329433e+04   9.375531078889e+12   1.502125682594e-03  
 7.444744474447e+04   9.367922344286e+12   1.500906628914e-03  
 7.446194619462e+04   9.360320026723e+12   1.499688603358e-03  
 7.447644764476e+04   9.352724120586e+12   1.498471605025e-03  
 7.449094909491e+04   9.345134620261e+12   1.497255633017e-03  
 7.450545054505e+04   9.337551520147e+12   1.496040686435e-03  
 7.451995199520e+04   9.329974814644e+12   1.494826764383e-03  
 7.453445344534e+04   9.322404498153e+12   1.493613865964e-03  
 7.454895489549e+04   9.314840565090e+12   1.492401990282e-03  
 7.456345634563e+04   9.307283009867e+12   1.491191136443e-03  
 7.457795779578e+04   9.299731826905e+12   1.489981303553e-03  
 7.459245924592e+04   9.292187010629e+12   1.488772490719e-03  
 7.460696069607e+04   9.284648555473e+12   1.487564697048e-03  
 7.462146214621e+04   9.277116455867e+12   1.486357921649e-03  
 7.463596359636e+04   9.269590706257e+12   1.485152163631e-03  
 7.465046504650e+04   9.262071301084e+12   1.483947422104e-03  
 7.466496649665e+04   9.254558234801e+12   1.482743696179e-03  
 7.467946794679e+04   9.247051501862e+12   1.481540984968e-03  
 7.469396939694e+04   9.239551096731e+12   1.480339287583e-03  
 7.470847084708e+04   9.232057013872e+12   1.479138603138e-03  
 7.472297229723e+04   9.224569247754e+12   1.477938930747e-03  
 7.473747374737e+04   9.217087792854e+12   1.476740269524e-03  
 7.475197519752e+04   9.209612643652e+12   1.475542618585e-03  
 7.476647664766e+04   9.202143794636e+12   1.474345977047e-03  
 7.478097809781e+04   9.194681240292e+12   1.473150344027e-03  
 7.479547954795e+04   9.187224975120e+12   1.471955718644e-03  
 7.480998099810e+04   9.179774993619e+12   1.470762100015e-03  
 7.482448244824e+04   9.172331290295e+12   1.469569487262e-03  
 7.483898389839e+04   9.164893859654e+12   1.468377879503e-03  
 7.485348534853e+04   9.157462696218e+12   1.467187275861e-03  
 7.486798679868e+04   9.150037794505e+12   1.465997675457e-03  
 7.488248824882e+04   9.142619149039e+12   1.464809077415e-03  
 7.489698969897e+04   9.135206754353e+12   1.463621480858e-03  
 7.491149114911e+04   9.127800604979e+12   1.462434884911e-03  
 7.492599259926e+04   9.120400695458e+12   1.461249288698e-03  
 7.494049404940e+04   9.113007020337e+12   1.460064691346e-03  
 7.495499549955e+04   9.105619574164e+12   1.458881091982e-03  
 7.496949694969e+04   9.098238351495e+12   1.457698489733e-03  
 7.498399839984e+04   9.090863346889e+12   1.456516883727e-03  
 7.499849984999e+04   9.083494554910e+12   1.455336273094e-03  
 7.501300130013e+04   9.076131970131e+12   1.454156656964e-03  
 7.502750275028e+04   9.068775587122e+12   1.452978034468e-03  
 7.504200420042e+04   9.061425400468e+12   1.451800404736e-03  
 7.505650565057e+04   9.054081404749e+12   1.450623766902e-03  
 7.507100710071e+04   9.046743594554e+12   1.449448120098e-03  
 7.508550855086e+04   9.039411964483e+12   1.448273463459e-03  
 7.510001000100e+04   9.032086509126e+12   1.447099796119e-03  
 7.511451145115e+04   9.024767223093e+12   1.445927117213e-03  
 7.512901290129e+04   9.017454100990e+12   1.444755425877e-03  
 7.514351435144e+04   9.010147137435e+12   1.443584721250e-03  
 7.515801580158e+04   9.002846327041e+12   1.442415002468e-03  
 7.517251725173e+04   8.995551664434e+12   1.441246268670e-03  
 7.518701870187e+04   8.988263144243e+12   1.440078518995e-03  
 7.520152015202e+04   8.980980761100e+12   1.438911752584e-03  
 7.521602160216e+04   8.973704509644e+12   1.437745968577e-03  
 7.523052305231e+04   8.966434384515e+12   1.436581166116e-03  
 7.524502450245e+04   8.959170380362e+12   1.435417344344e-03  
 7.525952595260e+04   8.951912491839e+12   1.434254502404e-03  
 7.527402740274e+04   8.944660713600e+12   1.433092639439e-03  
 7.528852885289e+04   8.937415040310e+12   1.431931754594e-03  
 7.530303030303e+04   8.930175466635e+12   1.430771847016e-03  
 7.531753175318e+04   8.922941987247e+12   1.429612915850e-03  
 7.533203320332e+04   8.915714596820e+12   1.428454960244e-03  
 7.534653465347e+04   8.908493290038e+12   1.427297979345e-03  
 7.536103610361e+04   8.901278061588e+12   1.426141972301e-03  
 7.537553755376e+04   8.894068906156e+12   1.424986938263e-03  
 7.539003900390e+04   8.886865818445e+12   1.423832876381e-03  
 7.540454045405e+04   8.879668793149e+12   1.422679785804e-03  
 7.541904190419e+04   8.872477824975e+12   1.421527665686e-03  
 7.543354335434e+04   8.865292908635e+12   1.420376515178e-03  
 7.544804480448e+04   8.858114038844e+12   1.419226333434e-03  
 7.546254625463e+04   8.850941210317e+12   1.418077119608e-03  
 7.547704770477e+04   8.843774417783e+12   1.416928872854e-03  
 7.549154915492e+04   8.836613655968e+12   1.415781592328e-03  
 7.550605060506e+04   8.829458919609e+12   1.414635277186e-03  
 7.552055205521e+04   8.822310203442e+12   1.413489926585e-03  
 7.553505350535e+04   8.815167502211e+12   1.412345539684e-03  
 7.554955495550e+04   8.808030810665e+12   1.411202115640e-03  
 7.556405640564e+04   8.800900123556e+12   1.410059653613e-03  
 7.557855785579e+04   8.793775435640e+12   1.408918152763e-03  
 7.559305930593e+04   8.786656741684e+12   1.407777612251e-03  
 7.560756075608e+04   8.779544036450e+12   1.406638031237e-03  
 7.562206220622e+04   8.772437314712e+12   1.405499408886e-03  
 7.563656365637e+04   8.765336571246e+12   1.404361744360e-03  
 7.565106510651e+04   8.758241800836e+12   1.403225036822e-03  
 7.566556655666e+04   8.751152998262e+12   1.402089285437e-03  
 7.568006800680e+04   8.744070158317e+12   1.400954489371e-03  
 7.569456945695e+04   8.736993275802e+12   1.399820647791e-03  
 7.570907090709e+04   8.729922345508e+12   1.398687759861e-03  
 7.572357235724e+04   8.722857362244e+12   1.397555824750e-03  
 7.573807380738e+04   8.715798320821e+12   1.396424841628e-03  
 7.575257525753e+04   8.708745216049e+12   1.395294809661e-03  
